SignalId,Timestamp,EventCode,EventParam
7115,6/13/2023 8:15:48.0,81,26
7115,6/13/2023 8:15:48.3,81,25
7115,6/13/2023 8:15:48.9,81,27
7115,6/13/2023 8:15:53.0,81,27
7115,6/13/2023 8:16:12.1,81,27
7115,6/13/2023 8:16:16.1,81,25
7115,6/13/2023 8:16:18.8,81,26
7115,6/13/2023 8:16:20.5,81,27
7115,6/13/2023 8:16:22.2,81,28
7115,6/13/2023 8:16:27.0,81,28
7115,6/13/2023 8:16:29.2,81,28
7115,6/13/2023 8:16:39.1,81,28
7115,6/13/2023 8:18:18.0,81,25
7115,6/13/2023 8:18:18.8,81,26
7115,6/13/2023 8:18:19.1,81,27
7115,6/13/2023 8:18:24.5,81,27
7115,6/13/2023 8:18:25.6,81,28
7115,6/13/2023 8:18:31.5,81,27
7115,6/13/2023 8:18:33.3,81,28
7115,6/13/2023 8:18:36.4,81,28
7115,6/13/2023 8:18:36.6,81,25
7115,6/13/2023 8:18:48.6,81,26
7115,6/13/2023 8:18:53.3,81,28
7115,6/13/2023 8:19:28.1,81,28
7115,6/13/2023 8:20:50.1,81,26
7115,6/13/2023 8:20:50.4,81,25
7115,6/13/2023 8:20:52.5,81,27
7115,6/13/2023 8:20:57.5,81,26
7115,6/13/2023 8:21:05.2,81,27
7115,6/13/2023 8:21:20.3,81,25
7115,6/13/2023 8:21:26.3,81,28
7115,6/13/2023 8:21:30.1,81,28
7115,6/13/2023 8:21:33.5,81,28
7115,6/13/2023 8:21:37.9,81,26
7115,6/13/2023 8:21:49.0,81,28
7115,6/13/2023 8:22:23.0,81,28
7115,6/13/2023 8:22:32.2,81,25
7115,6/13/2023 8:22:47.0,81,28
7115,6/13/2023 8:23:02.3,81,28
7115,6/13/2023 8:23:20.3,81,26
7115,6/13/2023 8:23:21.8,81,27
7115,6/13/2023 8:23:24.0,81,26
7115,6/13/2023 8:23:25.2,81,27
7115,6/13/2023 8:23:26.3,81,28
7115,6/13/2023 8:23:38.2,81,25
7115,6/13/2023 8:23:40.6,81,28
7115,6/13/2023 8:23:42.5,81,28
7115,6/13/2023 8:24:01.8,81,28
7115,6/13/2023 8:24:06.3,81,28
7115,6/13/2023 8:24:24.9,81,28
7115,6/13/2023 8:25:34.8,81,26
7115,6/13/2023 8:25:36.6,81,25
7115,6/13/2023 8:25:37.1,81,27
7115,6/13/2023 8:26:28.3,81,28
7115,6/13/2023 8:27:33.8,81,26
7115,6/13/2023 8:27:39.8,81,28
7115,6/13/2023 8:28:20.6,81,27
7115,6/13/2023 8:28:21.4,81,28
7115,6/13/2023 8:28:22.1,81,25
7115,6/13/2023 8:28:23.3,81,27
7115,6/13/2023 8:28:24.1,81,26
7115,6/13/2023 8:28:26.1,81,27
7115,6/13/2023 8:28:27.8,81,27
7115,6/13/2023 8:28:57.1,81,28
7115,6/13/2023 8:29:06.5,81,25
7115,6/13/2023 8:30:49.3,81,27
7115,6/13/2023 8:30:50.3,81,25
7115,6/13/2023 8:30:50.5,81,26
7115,6/13/2023 8:30:52.0,81,27
7115,6/13/2023 8:30:52.8,81,25
7115,6/13/2023 8:31:06.4,81,28
7115,6/13/2023 8:31:26.8,81,28
7115,6/13/2023 8:31:35.0,81,28
7115,6/13/2023 8:31:41.5,81,28
7115,6/13/2023 8:31:42.8,81,25
7115,6/13/2023 8:31:45.9,81,28
7115,6/13/2023 8:32:23.5,81,26
7115,6/13/2023 8:32:50.2,81,28
7115,6/13/2023 8:33:17.4,81,25
7115,6/13/2023 8:33:18.0,81,27
7115,6/13/2023 8:33:18.4,81,26
7115,6/13/2023 8:33:19.5,81,26
7115,6/13/2023 8:33:23.2,81,27
7115,6/13/2023 8:33:30.7,81,27
7115,6/13/2023 8:33:39.7,81,28
7115,6/13/2023 8:33:53.8,81,28
7115,6/13/2023 8:35:13.6,81,28
7115,6/13/2023 8:35:28.1,81,28
7115,6/13/2023 8:35:46.5,81,25
7115,6/13/2023 8:35:46.9,81,26
7115,6/13/2023 8:35:47.3,81,27
7115,6/13/2023 8:35:51.5,81,27
7115,6/13/2023 8:36:12.7,81,25
7115,6/13/2023 8:38:19.7,81,26
7115,6/13/2023 8:38:20.3,81,25
7115,6/13/2023 8:38:21.7,81,27
7115,6/13/2023 8:38:23.2,81,28
7115,6/13/2023 8:38:27.8,81,27
7115,6/13/2023 8:38:40.8,81,27
7115,6/13/2023 8:38:44.8,81,28
7115,6/13/2023 8:38:54.7,81,28
7115,6/13/2023 8:39:02.5,81,28
7115,6/13/2023 8:39:13.8,81,28
7115,6/13/2023 8:39:16.1,81,28
7115,6/13/2023 8:39:24.6,81,28
7115,6/13/2023 8:40:17.7,81,27
7115,6/13/2023 8:40:32.3,81,28
7115,6/13/2023 8:40:39.6,81,28
7115,6/13/2023 8:40:47.9,81,25
7115,6/13/2023 8:40:50.1,81,26
7115,6/13/2023 8:40:50.7,81,27
7115,6/13/2023 8:40:51.7,81,25
7115,6/13/2023 8:40:53.4,81,27
7115,6/13/2023 8:40:56.3,81,27
7115,6/13/2023 8:40:56.6,81,28
7115,6/13/2023 8:40:58.6,81,26
7115,6/13/2023 8:41:00.7,81,27
7115,6/13/2023 8:41:12.3,81,27
7115,6/13/2023 8:41:12.9,81,26
7115,6/13/2023 8:42:41.8,81,28
7115,6/13/2023 8:43:18.0,81,26
7115,6/13/2023 8:43:18.7,81,27
7115,6/13/2023 8:43:21.3,81,25
7115,6/13/2023 8:43:25.6,81,27
7115,6/13/2023 8:43:32.3,81,27
7115,6/13/2023 8:43:37.6,81,25
7115,6/13/2023 8:44:04.5,81,28
7115,6/13/2023 8:44:06.4,81,28
7115,6/13/2023 8:45:44.7,81,28
7115,6/13/2023 8:45:47.4,81,27
7115,6/13/2023 8:45:49.5,81,25
7115,6/13/2023 8:45:51.4,81,26
7115,6/13/2023 8:45:52.1,81,25
7115,6/13/2023 8:45:56.8,81,26
7115,6/13/2023 8:45:57.0,81,27
7115,6/13/2023 8:46:03.8,81,26
7115,6/13/2023 8:46:16.7,81,25
7115,6/13/2023 8:46:33.7,81,25
7115,6/13/2023 8:46:37.5,81,28
7115,6/13/2023 8:46:41.7,81,28
7115,6/13/2023 8:46:44.5,81,28
7115,6/13/2023 8:46:55.3,81,28
7115,6/13/2023 8:47:04.6,81,26
7115,6/13/2023 8:48:15.8,81,27
7115,6/13/2023 8:48:18.2,81,27
7115,6/13/2023 8:48:19.3,81,26
7115,6/13/2023 8:48:20.5,81,27
7115,6/13/2023 8:48:28.5,81,28
7115,6/13/2023 8:48:33.6,81,25
7115,6/13/2023 8:48:36.4,81,26
7115,6/13/2023 8:48:36.6,81,25
7115,6/13/2023 8:48:42.2,81,26
7115,6/13/2023 8:48:43.9,81,28
7115,6/13/2023 8:48:50.7,81,28
7115,6/13/2023 8:50:26.2,81,28
7115,6/13/2023 8:50:47.8,81,27
7115,6/13/2023 8:50:50.4,81,25
7115,6/13/2023 8:50:50.9,81,26
7115,6/13/2023 8:50:52.7,81,28
7115,6/13/2023 8:50:52.9,81,27
7115,6/13/2023 8:50:54.1,81,25
7115,6/13/2023 8:50:56.2,81,27
7115,6/13/2023 8:51:01.6,81,27
7115,6/13/2023 8:51:37.1,81,25
7115,6/13/2023 8:51:44.0,81,28
7115,6/13/2023 8:52:40.8,81,28
7115,6/13/2023 8:52:56.5,81,28
7115,6/13/2023 8:53:19.7,81,26
7115,6/13/2023 8:53:20.3,81,25
7115,6/13/2023 8:53:22.8,81,25
7115,6/13/2023 8:53:24.0,81,27
7115,6/13/2023 8:53:26.4,81,27
7115,6/13/2023 8:53:31.8,81,27
7115,6/13/2023 8:54:21.3,81,28
7115,6/13/2023 8:54:24.4,81,28
7115,6/13/2023 8:54:28.0,81,28
7115,6/13/2023 8:55:19.8,81,28
7115,6/13/2023 8:55:44.7,81,28
7115,6/13/2023 8:55:49.6,81,26
7115,6/13/2023 8:55:49.7,81,28
7115,6/13/2023 8:55:49.8,81,27
7115,6/13/2023 8:55:52.5,81,26
7115,6/13/2023 8:55:53.0,81,27
7115,6/13/2023 8:55:53.0,81,28
7115,6/13/2023 8:55:58.7,81,27
7115,6/13/2023 8:56:03.2,81,28
7115,6/13/2023 8:58:18.5,81,27
7115,6/13/2023 8:58:20.9,81,26
7115,6/13/2023 8:58:21.1,81,25
7115,6/13/2023 8:58:24.2,81,27
7115,6/13/2023 8:58:29.2,81,27
7115,6/13/2023 8:58:36.6,81,25
7115,6/13/2023 8:58:41.1,81,25
7115,6/13/2023 8:59:00.1,81,28
7115,6/13/2023 8:59:02.2,81,28
7115,6/13/2023 8:59:13.5,81,28
7115,6/13/2023 8:59:15.6,81,28
7115,6/13/2023 8:59:42.6,81,26
7115,6/13/2023 6:00:07.3,1,2
7115,6/13/2023 6:01:21.1,10,2
7115,6/13/2023 6:02:24.0,1,2
7115,6/13/2023 6:04:16.6,10,2
7115,6/13/2023 6:05:30.9,1,2
7115,6/13/2023 6:06:48.8,10,2
7115,6/13/2023 6:07:39.4,1,2
7115,6/13/2023 6:09:18.8,10,2
7115,6/13/2023 6:10:46.0,1,2
7115,6/13/2023 6:11:48.8,10,2
7115,6/13/2023 6:13:16.0,1,2
7115,6/13/2023 6:14:18.8,10,2
7115,6/13/2023 6:15:43.6,1,2
7115,6/13/2023 6:16:48.8,10,2
7115,6/13/2023 6:18:05.6,1,2
7115,6/13/2023 6:19:18.8,10,2
7115,6/13/2023 6:20:33.6,1,2
7115,6/13/2023 6:21:48.8,10,2
7115,6/13/2023 6:23:11.1,1,2
7115,6/13/2023 6:24:18.8,10,2
7115,6/13/2023 6:25:42.5,1,2
7115,6/13/2023 6:26:48.8,10,2
7115,6/13/2023 6:28:07.2,1,2
7115,6/13/2023 6:29:18.8,10,2
7115,6/13/2023 6:30:17.3,1,2
7115,6/13/2023 6:31:48.8,10,2
7115,6/13/2023 6:33:13.2,1,2
7115,6/13/2023 6:34:18.8,10,2
7115,6/13/2023 6:35:46.0,1,2
7115,6/13/2023 6:36:48.8,10,2
7115,6/13/2023 6:38:11.3,1,2
7115,6/13/2023 6:39:18.8,10,2
7115,6/13/2023 6:40:43.8,1,2
7115,6/13/2023 6:41:48.8,10,2
7115,6/13/2023 6:43:16.0,1,2
7115,6/13/2023 6:44:18.8,10,2
7115,6/13/2023 6:45:42.8,1,2
7115,6/13/2023 6:46:48.8,10,2
7115,6/13/2023 6:48:16.0,1,2
7115,6/13/2023 6:49:18.8,10,2
7115,6/13/2023 6:50:46.0,1,2
7115,6/13/2023 6:51:48.8,10,2
7115,6/13/2023 6:53:13.9,1,2
7115,6/13/2023 6:54:18.8,10,2
7115,6/13/2023 6:55:46.0,1,2
7115,6/13/2023 6:56:48.8,10,2
7115,6/13/2023 6:58:16.0,1,2
7115,6/13/2023 6:59:18.8,10,2
7115,6/13/2023 7:00:40.2,1,2
7115,6/13/2023 7:01:48.8,10,2
7115,6/13/2023 7:02:51.3,1,2
7115,6/13/2023 7:04:18.8,10,2
7115,6/13/2023 7:05:44.5,1,2
7115,6/13/2023 7:06:48.8,10,2
7115,6/13/2023 7:08:16.0,1,2
7115,6/13/2023 7:09:18.8,10,2
7115,6/13/2023 7:10:37.3,1,2
7115,6/13/2023 7:11:48.8,10,2
7115,6/13/2023 7:13:14.3,1,2
7115,6/13/2023 7:14:18.8,10,2
7115,6/13/2023 7:15:43.1,1,2
7115,6/13/2023 7:16:48.8,10,2
7115,6/13/2023 7:18:11.6,1,2
7115,6/13/2023 7:19:18.8,10,2
7115,6/13/2023 7:20:46.0,1,2
7115,6/13/2023 7:21:48.8,10,2
7115,6/13/2023 7:23:16.0,1,2
7115,6/13/2023 7:24:18.8,10,2
7115,6/13/2023 7:25:40.9,1,2
7115,6/13/2023 7:26:48.8,10,2
7115,6/13/2023 7:28:12.4,1,2
7115,6/13/2023 7:29:18.8,10,2
7115,6/13/2023 7:30:46.0,1,2
7115,6/13/2023 7:31:48.8,10,2
7115,6/13/2023 7:33:12.4,1,2
7115,6/13/2023 7:34:18.8,10,2
7115,6/13/2023 7:35:44.5,1,2
7115,6/13/2023 7:36:48.8,10,2
7115,6/13/2023 7:38:15.4,1,2
7115,6/13/2023 7:39:18.8,10,2
7115,6/13/2023 7:40:46.0,1,2
7115,6/13/2023 7:41:48.8,10,2
7115,6/13/2023 7:43:16.0,1,2
7115,6/13/2023 7:44:18.8,10,2
7115,6/13/2023 7:45:41.0,1,2
7115,6/13/2023 7:46:48.8,10,2
7115,6/13/2023 7:48:16.0,1,2
7115,6/13/2023 7:49:18.8,10,2
7115,6/13/2023 7:50:46.0,1,2
7115,6/13/2023 7:51:48.8,10,2
7115,6/13/2023 7:53:16.0,1,2
7115,6/13/2023 7:54:18.8,10,2
7115,6/13/2023 7:55:36.3,1,2
7115,6/13/2023 7:56:48.8,10,2
7115,6/13/2023 7:58:16.0,1,2
7115,6/13/2023 7:59:18.8,10,2
7115,6/13/2023 8:00:46.0,1,2
7115,6/13/2023 8:01:48.8,10,2
7115,6/13/2023 8:03:16.0,1,2
7115,6/13/2023 8:04:18.8,10,2
7115,6/13/2023 8:05:46.0,1,2
7115,6/13/2023 8:06:48.8,10,2
7115,6/13/2023 8:08:14.0,1,2
7115,6/13/2023 8:09:18.8,10,2
7115,6/13/2023 8:10:46.0,1,2
7115,6/13/2023 8:11:48.8,10,2
7115,6/13/2023 8:13:12.1,1,2
7115,6/13/2023 8:14:18.8,10,2
7115,6/13/2023 8:15:44.3,1,2
7115,6/13/2023 8:16:48.8,10,2
7115,6/13/2023 8:18:15.3,1,2
7115,6/13/2023 8:19:18.8,10,2
7115,6/13/2023 8:20:46.0,1,2
7115,6/13/2023 8:21:48.8,10,2
7115,6/13/2023 8:23:16.0,1,2
7115,6/13/2023 8:24:18.8,10,2
7115,6/13/2023 8:25:31.8,1,2
7115,6/13/2023 8:26:48.8,10,2
7115,6/13/2023 8:28:16.0,1,2
7115,6/13/2023 8:29:18.8,10,2
7115,6/13/2023 8:30:46.0,1,2
7115,6/13/2023 8:31:48.8,10,2
7115,6/13/2023 8:33:13.5,1,2
7115,6/13/2023 8:34:18.8,10,2
7115,6/13/2023 8:35:42.6,1,2
7115,6/13/2023 8:36:48.8,10,2
7115,6/13/2023 8:38:16.0,1,2
7115,6/13/2023 8:39:18.8,10,2
7115,6/13/2023 8:40:46.0,1,2
7115,6/13/2023 8:41:48.8,10,2
7115,6/13/2023 8:43:16.0,1,2
7115,6/13/2023 8:44:18.8,10,2
7115,6/13/2023 8:45:46.0,1,2
7115,6/13/2023 8:46:48.8,10,2
7115,6/13/2023 8:48:11.7,1,2
7115,6/13/2023 8:49:18.8,10,2
7115,6/13/2023 8:50:46.0,1,2
7115,6/13/2023 8:51:48.8,10,2
7115,6/13/2023 8:53:16.0,1,2
7115,6/13/2023 8:54:18.8,10,2
7115,6/13/2023 8:55:46.0,1,2
7115,6/13/2023 8:56:48.8,10,2
7115,6/13/2023 8:58:15.6,1,2
7115,6/13/2023 8:59:18.8,10,2
7115,6/13/2023 0:00:00.0,131,254
7115,6/13/2023 6:00:00.0,131,1
7115,6/13/2023 9:15:00.0,131,7
7115,6/13/2023 9:15:00.1,131,7
7115,6/13/2023 15:00:00.0,131,13
7115,6/13/2023 15:00:50.2,131,13
7115,6/13/2023 16:40:00.0,131,14
7115,6/13/2023 17:50:00.0,131,13
7115,6/13/2023 19:00:00.0,131,7
7115,6/13/2023 19:00:44.9,131,7
7115,6/13/2023 21:30:00.0,131,254
7115,6/13/2023 21:30:00.1,131,254
7115,6/14/2023 0:00:00.0,131,254
