SignalIdentifier,EventCode,EventParam,Timestamp
7115,82,6,6/14/2023 8:00:53.9
7115,81,6,6/14/2023 8:00:54.0
7115,82,37,6/14/2023 8:00:54.0
7115,82,3,6/14/2023 8:00:54.1
7115,82,21,6/14/2023 8:00:54.1
7115,82,24,6/14/2023 8:00:54.1
7115,81,37,6/14/2023 8:00:54.2
7115,81,24,6/14/2023 8:00:54.3
7115,82,51,6/14/2023 8:00:54.3
7115,81,51,6/14/2023 8:00:54.5
7115,81,30,6/14/2023 8:00:54.9
7115,82,27,6/14/2023 8:00:55.4
7115,81,27,6/14/2023 8:00:55.6
7115,82,7,6/14/2023 8:00:56.0
7115,81,21,6/14/2023 8:00:56.1
7115,82,2,6/14/2023 8:00:56.2
7115,81,2,6/14/2023 8:00:56.4
7115,81,3,6/14/2023 8:00:56.4
7115,82,38,6/14/2023 8:00:56.9
7115,82,2,6/14/2023 8:00:57.0
7115,81,2,6/14/2023 8:00:57.1
7115,81,38,6/14/2023 8:00:57.1
7115,81,7,6/14/2023 8:00:57.2
7115,82,3,6/14/2023 8:00:57.2
7115,82,2,6/14/2023 8:00:57.3
7115,81,2,6/14/2023 8:00:57.4
7115,82,8,6/14/2023 8:00:57.6
7115,81,3,6/14/2023 8:00:57.7
7115,81,8,6/14/2023 8:00:57.7
7115,82,7,6/14/2023 8:00:57.7
7115,82,30,6/14/2023 8:00:57.7
7115,81,32,6/14/2023 8:00:58.5
7115,82,4,6/14/2023 8:00:58.5
7115,81,4,6/14/2023 8:00:58.6
7115,82,2,6/14/2023 8:00:58.7
7115,81,2,6/14/2023 8:00:58.8
7115,81,30,6/14/2023 8:00:59.1
7115,44,6,6/14/2023 8:00:59.3
7115,81,5,6/14/2023 8:00:59.3
7115,82,8,6/14/2023 8:00:59.5
7115,82,37,6/14/2023 8:00:59.6
7115,81,8,6/14/2023 8:00:59.7
7115,81,37,6/14/2023 8:00:59.8
7115,82,3,6/14/2023 8:00:59.8
7115,82,41,6/14/2023 8:01:00.0
7115,82,30,6/14/2023 8:01:00.1
7115,82,20,6/14/2023 8:01:00.8
7115,81,7,6/14/2023 8:01:01.1
7115,81,3,6/14/2023 8:01:01.3
7115,82,3,6/14/2023 8:01:01.7
7115,82,6,6/14/2023 8:01:01.7
7115,82,29,6/14/2023 8:01:01.7
7115,81,6,6/14/2023 8:01:01.8
7115,81,30,6/14/2023 8:01:01.9
7115,43,6,6/14/2023 8:01:02.1
7115,82,5,6/14/2023 8:01:02.1
7115,82,2,6/14/2023 8:01:02.3
7115,82,7,6/14/2023 8:01:02.3
7115,82,30,6/14/2023 8:01:02.3
7115,81,2,6/14/2023 8:01:02.5
7115,81,3,6/14/2023 8:01:02.5
7115,82,37,6/14/2023 8:01:02.5
7115,81,37,6/14/2023 8:01:02.7
7115,82,3,6/14/2023 8:01:02.8
7115,82,4,6/14/2023 8:01:02.8
7115,81,4,6/14/2023 8:01:02.9
7115,82,8,6/14/2023 8:01:03.2
7115,81,8,6/14/2023 8:01:03.3
7115,81,29,6/14/2023 8:01:03.3
7115,81,31,6/14/2023 8:01:03.9
7115,82,26,6/14/2023 8:01:04.2
7115,81,3,6/14/2023 8:01:04.3
7115,81,26,6/14/2023 8:01:04.4
7115,82,2,6/14/2023 8:01:04.6
7115,81,2,6/14/2023 8:01:04.7
7115,44,6,6/14/2023 8:01:04.9
7115,81,5,6/14/2023 8:01:04.9
7115,82,6,6/14/2023 8:01:04.9
7115,81,6,6/14/2023 8:01:05.0
7115,82,2,6/14/2023 8:01:05.2
7115,43,6,6/14/2023 8:01:05.3
7115,81,2,6/14/2023 8:01:05.3
7115,82,5,6/14/2023 8:01:05.3
7115,81,20,6/14/2023 8:01:05.5
7115,82,6,6/14/2023 8:01:06.5
7115,81,6,6/14/2023 8:01:06.6
7115,81,7,6/14/2023 8:01:06.6
7115,82,2,6/14/2023 8:01:06.8
7115,81,2,6/14/2023 8:01:06.9
7115,82,7,6/14/2023 8:01:06.9
7115,82,8,6/14/2023 8:01:06.9
7115,81,8,6/14/2023 8:01:07.1
7115,82,6,6/14/2023 8:01:07.4
7115,81,6,6/14/2023 8:01:07.5
7115,82,6,6/14/2023 8:01:07.6
7115,81,6,6/14/2023 8:01:07.8
7115,82,8,6/14/2023 8:01:07.9
7115,81,8,6/14/2023 8:01:08.0
7115,82,8,6/14/2023 8:01:08.1
7115,81,8,6/14/2023 8:01:08.2
7115,82,4,6/14/2023 8:01:08.5
7115,81,4,6/14/2023 8:01:08.6
7115,82,2,6/14/2023 8:01:08.7
7115,81,2,6/14/2023 8:01:08.8
7115,82,2,6/14/2023 8:01:09.5
7115,81,2,6/14/2023 8:01:09.6
7115,82,8,6/14/2023 8:01:09.8
7115,82,19,6/14/2023 8:01:09.8
7115,81,8,6/14/2023 8:01:09.9
7115,82,6,6/14/2023 8:01:09.9
7115,81,6,6/14/2023 8:01:10.0
7115,82,2,6/14/2023 8:01:10.3
7115,81,2,6/14/2023 8:01:10.4
7115,82,2,6/14/2023 8:01:10.5
7115,82,3,6/14/2023 8:01:10.5
7115,81,2,6/14/2023 8:01:10.7
7115,81,19,6/14/2023 8:01:10.9
7115,81,7,6/14/2023 8:01:11.8
7115,82,7,6/14/2023 8:01:12.0
7115,82,2,6/14/2023 8:01:12.1
7115,81,2,6/14/2023 8:01:12.2
7115,81,7,6/14/2023 8:01:12.3
7115,82,6,6/14/2023 8:01:12.3
7115,82,8,6/14/2023 8:01:12.4
7115,81,6,6/14/2023 8:01:12.5
7115,81,8,6/14/2023 8:01:12.5
7115,82,33,6/14/2023 8:01:12.7
7115,82,4,6/14/2023 8:01:12.8
7115,81,4,6/14/2023 8:01:12.9
7115,82,39,6/14/2023 8:01:13.3
7115,81,39,6/14/2023 8:01:13.5
7115,82,7,6/14/2023 8:01:13.6
7115,82,8,6/14/2023 8:01:14.1
7115,81,8,6/14/2023 8:01:14.2
7115,81,33,6/14/2023 8:01:14.3
7115,82,29,6/14/2023 8:01:14.3
7115,44,6,6/14/2023 8:01:14.4
7115,81,5,6/14/2023 8:01:14.4
7115,44,2,6/14/2023 8:01:14.8
7115,81,1,6/14/2023 8:01:14.8
7115,82,32,6/14/2023 8:01:14.9
7115,43,2,6/14/2023 8:01:15.1
7115,82,1,6/14/2023 8:01:15.1
7115,82,38,6/14/2023 8:01:15.3
7115,81,7,6/14/2023 8:01:15.6
7115,81,38,6/14/2023 8:01:15.6
7115,44,2,6/14/2023 8:01:15.9
7115,81,1,6/14/2023 8:01:15.9
7115,81,3,6/14/2023 8:01:15.9
7115,82,3,6/14/2023 8:01:16.0
7115,82,7,6/14/2023 8:01:16.4
7115,81,32,6/14/2023 8:01:16.5
7115,82,6,6/14/2023 8:01:16.5
7115,81,6,6/14/2023 8:01:16.6
7115,82,2,6/14/2023 8:01:17.1
7115,81,2,6/14/2023 8:01:17.3
7115,43,6,6/14/2023 8:01:17.4
7115,82,5,6/14/2023 8:01:17.4
7115,43,2,6/14/2023 8:01:17.7
7115,82,1,6/14/2023 8:01:17.7
7115,82,8,6/14/2023 8:01:17.7
7115,81,8,6/14/2023 8:01:17.9
7115,44,2,6/14/2023 8:01:18.0
7115,81,1,6/14/2023 8:01:18.0
7115,82,2,6/14/2023 8:01:18.1
7115,43,2,6/14/2023 8:01:18.2
7115,81,2,6/14/2023 8:01:18.2
7115,82,1,6/14/2023 8:01:18.2
7115,82,4,6/14/2023 8:01:18.4
7115,82,6,6/14/2023 8:01:18.4
7115,44,2,6/14/2023 8:01:18.5
7115,81,1,6/14/2023 8:01:18.5
7115,81,4,6/14/2023 8:01:18.5
7115,81,6,6/14/2023 8:01:18.6
7115,43,2,6/14/2023 8:01:18.7
7115,82,1,6/14/2023 8:01:18.7
7115,82,6,6/14/2023 8:01:18.8
7115,81,6,6/14/2023 8:01:18.9
7115,82,6,6/14/2023 8:01:19.3
7115,81,6,6/14/2023 8:01:19.5
7115,82,2,6/14/2023 8:01:19.5
7115,81,2,6/14/2023 8:01:19.6
7115,81,7,6/14/2023 8:01:19.8
7115,81,3,6/14/2023 8:01:20.1
7115,82,6,6/14/2023 8:01:20.3
7115,81,6,6/14/2023 8:01:20.4
7115,82,6,6/14/2023 8:01:20.9
7115,81,6,6/14/2023 8:01:21.0
7115,82,7,6/14/2023 8:01:21.1
7115,82,20,6/14/2023 8:01:21.2
