SignalIdentifier,Timestamp,EventCode,EventParam
5306,5/16/2023 9:45:59.1,8,7
5306,5/16/2023 9:46:2.1,9,7
5306,5/16/2023 9:46:2.2,8,4
5306,5/16/2023 9:46:4.4,1,8
5306,5/16/2023 9:46:7.0,9,4
5306,5/16/2023 9:46:9.6,1,3
5306,5/16/2023 9:46:20.4,8,3
5306,5/16/2023 9:46:20.4,8,8
5306,5/16/2023 9:46:24.2,9,3
5306,5/16/2023 9:46:25.1,9,8
5306,5/16/2023 9:46:26.7,1,2
5306,5/16/2023 9:46:26.7,1,6
5306,5/16/2023 9:46:26.7,21,2
5306,5/16/2023 9:46:26.7,21,6
5306,5/16/2023 9:47:27.0,22,2
5306,5/16/2023 9:47:30.0,22,6
5306,5/16/2023 9:47:47.0,8,2
5306,5/16/2023 9:47:47.0,8,6
5306,5/16/2023 9:47:51.1,9,2
5306,5/16/2023 9:47:51.1,9,6
5306,5/16/2023 9:47:53.0,1,4
5306,5/16/2023 9:47:53.0,1,7
5306,5/16/2023 9:47:55.7,45,2
5306,5/16/2023 9:47:55.7,90,2
5306,5/16/2023 9:47:58.7,8,4
5306,5/16/2023 9:48:1.9,8,7
5306,5/16/2023 9:48:3.5,9,4
5306,5/16/2023 9:48:4.9,9,7
5306,5/16/2023 9:48:6.1,1,3
5306,5/16/2023 9:48:7.2,1,8
5306,5/16/2023 9:48:24.9,8,3
5306,5/16/2023 9:48:24.9,8,8
5306,5/16/2023 9:48:28.7,9,3
5306,5/16/2023 9:48:29.6,9,8
5306,5/16/2023 9:48:31.2,1,2
5306,5/16/2023 9:48:31.2,1,6
5306,5/16/2023 9:48:31.2,21,2
5306,5/16/2023 9:48:31.2,21,6
5306,5/16/2023 9:48:59.2,45,8
5306,5/16/2023 9:48:59.2,90,8
5306,5/16/2023 9:49:27.0,22,2
5306,5/16/2023 9:49:30.0,22,6
5306,5/16/2023 9:49:47.0,8,2
5306,5/16/2023 9:49:47.0,8,6
5306,5/16/2023 9:49:51.1,9,2
5306,5/16/2023 9:49:51.1,9,6
5306,5/16/2023 9:49:53.0,1,4
5306,5/16/2023 9:49:53.0,1,8
5306,5/16/2023 9:49:53.0,21,8
5306,5/16/2023 9:50:0.0,22,8
5306,5/16/2023 9:50:2.9,8,4
5306,5/16/2023 9:50:7.7,9,4
5306,5/16/2023 9:50:10.3,1,3
5306,5/16/2023 9:50:21.6,45,6
5306,5/16/2023 9:50:21.6,90,6
5306,5/16/2023 9:50:22.5,90,6
5306,5/16/2023 9:50:31.3,8,3
