DetectorId,Mph,Kph,TimeStamp
500006,37,60,6/14/2023 4:29:07.1
500006,44,71,6/14/2023 4:29:08.7
500006,50,80,6/14/2023 4:29:32.0
500008,47,76,6/14/2023 4:29:55.3
500008,40,64,6/14/2023 4:30:12.3
500006,42,68,6/14/2023 4:30:32.0
500008,42,68,6/14/2023 4:30:46.1
500008,37,60,6/14/2023 4:30:59.3
500006,44,71,6/14/2023 4:31:41.9
500006,43,69,6/14/2023 4:32:41.5
500008,46,74,6/14/2023 4:32:42.2
500006,48,77,6/14/2023 4:32:44.4
500008,43,69,6/14/2023 4:32:55.6
500008,37,60,6/14/2023 4:33:04.6
500006,47,76,6/14/2023 4:33:23.4
500006,43,69,6/14/2023 4:34:01.5
500006,42,68,6/14/2023 4:34:12.6
500006,36,58,6/14/2023 4:34:27.9
500006,46,74,6/14/2023 4:34:35.0
500008,39,63,6/14/2023 4:35:07.6
500006,46,74,6/14/2023 4:35:11.3
500008,33,53,6/14/2023 4:35:25.8
500006,49,79,6/14/2023 4:35:40.9
500008,35,56,6/14/2023 4:35:44.5
500006,42,68,6/14/2023 4:36:11.7
500006,59,95,6/14/2023 4:36:14.3
500006,48,77,6/14/2023 4:36:19.0
500008,43,69,6/14/2023 4:36:26.1
500006,55,89,6/14/2023 4:36:26.5
500006,37,60,6/14/2023 4:37:11.3
500006,47,76,6/14/2023 4:37:12.1
500008,50,80,6/14/2023 4:37:17.5
500006,44,71,6/14/2023 4:37:41.5
500006,63,101,6/14/2023 4:37:47.4
500008,44,71,6/14/2023 4:37:52.8
500008,45,72,6/14/2023 4:37:56.7
500006,42,68,6/14/2023 4:37:59.6
500006,45,72,6/14/2023 4:38:08.5
500006,52,84,6/14/2023 4:38:17.1
500008,31,50,6/14/2023 4:38:17.2
500008,49,79,6/14/2023 4:38:27.7
500006,42,68,6/14/2023 4:38:35.5
500008,40,64,6/14/2023 4:38:54.0
500008,42,68,6/14/2023 4:39:43.5
500006,55,89,6/14/2023 4:40:01.5
500008,36,58,6/14/2023 4:40:31.1
500006,42,68,6/14/2023 4:40:39.7
500008,37,60,6/14/2023 4:40:59.0
500008,47,76,6/14/2023 4:41:06.6
500008,42,68,6/14/2023 4:41:21.5
500006,41,66,6/14/2023 4:41:37.2
500006,40,64,6/14/2023 4:41:51.9
500006,46,74,6/14/2023 4:41:56.5
500008,36,58,6/14/2023 4:42:11.8
500006,53,85,6/14/2023 4:42:33.5
500006,35,56,6/14/2023 4:42:53.9
500006,48,77,6/14/2023 4:43:09.4
500006,40,64,6/14/2023 4:43:12.1
500008,41,66,6/14/2023 4:43:23.2
500008,40,64,6/14/2023 4:43:27.2
500008,49,79,6/14/2023 4:43:39.0
500008,48,77,6/14/2023 4:43:41.3
500008,45,72,6/14/2023 4:43:50.2
500006,42,68,6/14/2023 4:43:55.6
500006,27,43,6/14/2023 4:43:57.1
500008,43,69,6/14/2023 4:44:03.4
500008,29,47,6/14/2023 4:44:07.4
500006,41,66,6/14/2023 4:44:07.8
500008,45,72,6/14/2023 4:44:22.6
500008,33,53,6/14/2023 4:44:31.2
500006,37,60,6/14/2023 4:44:48.1
500008,37,60,6/14/2023 4:44:59.0
500006,39,63,6/14/2023 4:45:08.8
500006,34,55,6/14/2023 4:45:13.9
500008,41,66,6/14/2023 4:46:01.7
500006,39,63,6/14/2023 4:46:03.8
500006,46,74,6/14/2023 4:46:07.9
500008,55,89,6/14/2023 4:46:15.8
500008,52,84,6/14/2023 4:46:19.5
500008,46,74,6/14/2023 4:46:23.0
500008,45,72,6/14/2023 4:47:13.9
500006,48,77,6/14/2023 4:47:14.2
500006,46,74,6/14/2023 4:47:16.8
500006,43,69,6/14/2023 4:47:21.8
500006,48,77,6/14/2023 4:47:27.5
500008,45,72,6/14/2023 4:47:28.6
500006,54,87,6/14/2023 4:47:32.3
500006,52,84,6/14/2023 4:47:49.1
500008,45,72,6/14/2023 4:48:00.8
500006,43,69,6/14/2023 4:48:19.3
500006,47,76,6/14/2023 4:48:24.8
500008,41,66,6/14/2023 4:48:26.6
500008,41,66,6/14/2023 4:48:28.6
500006,35,56,6/14/2023 4:48:33.4
500006,42,68,6/14/2023 4:48:49.6
500008,29,47,6/14/2023 4:48:52.8
500008,37,60,6/14/2023 4:49:07.3
500008,41,66,6/14/2023 4:49:10.4
500006,48,77,6/14/2023 4:49:37.6
500006,54,87,6/14/2023 4:49:41.6
500006,57,92,6/14/2023 4:49:44.1
500008,45,72,6/14/2023 4:49:44.7
500006,48,77,6/14/2023 4:49:47.0
500006,40,64,6/14/2023 4:49:51.0
500006,33,53,6/14/2023 4:49:59.6
500008,41,66,6/14/2023 4:50:02.5
500006,44,71,6/14/2023 4:50:12.8
500006,42,68,6/14/2023 4:50:15.9
500006,55,89,6/14/2023 4:50:22.2
500008,45,72,6/14/2023 4:50:27.1
500008,36,58,6/14/2023 4:50:41.1
500006,22,35,6/14/2023 4:51:20.5
500006,27,43,6/14/2023 4:51:27.6
500006,38,61,6/14/2023 4:51:38.7
500006,48,77,6/14/2023 4:51:50.2
500008,39,63,6/14/2023 4:51:55.1
500008,46,74,6/14/2023 4:52:03.1
500006,42,68,6/14/2023 4:52:23.1
500008,44,71,6/14/2023 4:52:27.6
500008,45,72,6/14/2023 4:52:28.0
500008,48,77,6/14/2023 4:52:28.9
500008,24,39,6/14/2023 4:52:39.1
500008,39,63,6/14/2023 4:52:39.4
500008,36,58,6/14/2023 4:53:18.4
500006,43,69,6/14/2023 4:53:22.4
500006,45,72,6/14/2023 4:53:26.1
500008,35,56,6/14/2023 4:53:32.5
500008,40,64,6/14/2023 4:53:33.6
500008,38,61,6/14/2023 4:53:36.7
500006,52,84,6/14/2023 4:53:41.5
500006,42,68,6/14/2023 4:53:54.0
500006,46,74,6/14/2023 4:53:56.8
500006,45,72,6/14/2023 4:54:07.8
500006,54,87,6/14/2023 4:54:12.0
500006,44,71,6/14/2023 4:54:31.9
500008,52,84,6/14/2023 4:54:33.0
500006,40,64,6/14/2023 4:54:34.2
500006,46,74,6/14/2023 4:54:35.7
500006,44,71,6/14/2023 4:54:38.5
500006,40,64,6/14/2023 4:54:47.7
500006,45,72,6/14/2023 4:54:48.5
500008,41,66,6/14/2023 4:54:57.6
500006,38,61,6/14/2023 4:55:09.2
500006,35,56,6/14/2023 4:55:10.2
500008,44,71,6/14/2023 4:55:23.0
500006,48,77,6/14/2023 4:55:26.4
500006,44,71,6/14/2023 4:55:33.0
500006,48,77,6/14/2023 4:55:57.9
500006,42,68,6/14/2023 4:56:12.9
500006,58,93,6/14/2023 4:56:42.4
500006,45,72,6/14/2023 4:56:45.2
500006,41,66,6/14/2023 4:56:48.3
500006,51,82,6/14/2023 4:56:55.3
500008,42,68,6/14/2023 4:57:01.3
500006,46,74,6/14/2023 4:57:22.2
500008,49,79,6/14/2023 4:57:51.2
500006,47,76,6/14/2023 4:57:51.5
500008,54,87,6/14/2023 4:57:53.3
500006,49,79,6/14/2023 4:57:53.5
500008,52,84,6/14/2023 4:57:55.1
500006,47,76,6/14/2023 4:57:57.8
500006,48,77,6/14/2023 4:58:00.4
500006,48,77,6/14/2023 4:58:09.6
500006,55,89,6/14/2023 4:58:14.0
500006,42,68,6/14/2023 4:58:35.7
500008,36,58,6/14/2023 4:58:52.1
500006,55,89,6/14/2023 4:59:09.3
500006,48,77,6/14/2023 4:59:11.4
500008,41,66,6/14/2023 4:59:33.0
500006,42,68,6/14/2023 4:59:36.6
500006,42,68,6/14/2023 4:59:55.5
500006,50,80,6/14/2023 4:59:58.7
500008,45,72,6/14/2023 5:00:19.7
500006,44,71,6/14/2023 5:00:21.9
500006,44,71,6/14/2023 5:00:51.6
500006,43,69,6/14/2023 5:00:55.7
500006,51,82,6/14/2023 5:01:01.6
500006,40,64,6/14/2023 5:01:04.5
500008,38,61,6/14/2023 5:01:16.5
500006,44,71,6/14/2023 5:01:44.2
500008,35,56,6/14/2023 5:01:51.7
500008,46,74,6/14/2023 5:02:19.3
500008,37,60,6/14/2023 5:02:36.2
500006,44,71,6/14/2023 5:03:27.1
500006,42,68,6/14/2023 5:03:30.5
500006,53,85,6/14/2023 5:03:34.6
500008,59,95,6/14/2023 5:03:36.5
500006,42,68,6/14/2023 5:03:47.7
500008,51,82,6/14/2023 5:03:48.7
500006,45,72,6/14/2023 5:03:51.3
500006,37,60,6/14/2023 5:04:26.8
500006,35,56,6/14/2023 5:04:31.2
500008,45,72,6/14/2023 5:04:36.9
500006,41,66,6/14/2023 5:05:03.4
500008,47,76,6/14/2023 5:05:51.2
500008,39,63,6/14/2023 5:06:09.1
500008,48,77,6/14/2023 5:06:38.1
500008,44,71,6/14/2023 5:06:39.0
500008,36,58,6/14/2023 5:06:52.8
500006,47,76,6/14/2023 5:07:10.9
500006,53,85,6/14/2023 5:07:11.5
500006,49,79,6/14/2023 5:07:12.6
500006,44,71,6/14/2023 5:07:46.5
500006,55,89,6/14/2023 5:07:56.2
500008,45,72,6/14/2023 5:08:06.5
500006,42,68,6/14/2023 5:08:08.3
500006,49,79,6/14/2023 5:08:14.2
500006,50,80,6/14/2023 5:08:31.2
500008,41,66,6/14/2023 5:08:59.8
500006,37,60,6/14/2023 5:09:32.3
500008,29,47,6/14/2023 5:10:11.7
500008,42,68,6/14/2023 5:10:12.2
500008,41,66,6/14/2023 5:10:30.1
500008,45,72,6/14/2023 5:10:38.5
500006,42,68,6/14/2023 5:10:40.3
500006,55,89,6/14/2023 5:10:43.4
500006,46,74,6/14/2023 5:10:54.0
500006,46,74,6/14/2023 5:11:06.4
500006,44,71,6/14/2023 5:11:52.3
500006,45,72,6/14/2023 5:12:01.9
500008,39,63,6/14/2023 5:12:07.7
500006,44,71,6/14/2023 5:12:17.6
500006,33,53,6/14/2023 5:12:25.2
500006,39,63,6/14/2023 5:12:28.1
500006,53,85,6/14/2023 5:12:36.5
500008,9,14,6/14/2023 5:12:40.3
500006,40,64,6/14/2023 5:12:50.9
500006,53,85,6/14/2023 5:13:03.5
500006,39,63,6/14/2023 5:13:37.0
500008,39,63,6/14/2023 5:13:38.7
500006,28,45,6/14/2023 5:13:52.5
500006,40,64,6/14/2023 5:14:29.9
500008,45,72,6/14/2023 5:14:59.9
500006,41,66,6/14/2023 5:15:37.8
500006,40,64,6/14/2023 5:15:39.4
500006,42,68,6/14/2023 5:15:55.1
500006,48,77,6/14/2023 5:15:56.9
500008,35,56,6/14/2023 5:16:03.8
500006,48,77,6/14/2023 5:16:05.3
500006,43,69,6/14/2023 5:16:17.0
500006,46,74,6/14/2023 5:16:17.6
500006,42,68,6/14/2023 5:16:26.2
500008,48,77,6/14/2023 5:16:27.0
500006,42,68,6/14/2023 5:16:29.1
500006,42,68,6/14/2023 5:16:42.5
500006,44,71,6/14/2023 5:16:54.7
500006,55,89,6/14/2023 5:17:07.6
500008,49,79,6/14/2023 5:17:15.3
500008,50,80,6/14/2023 5:17:16.5
500006,39,63,6/14/2023 5:17:19.3
500008,57,92,6/14/2023 5:17:46.7
500008,39,63,6/14/2023 5:17:48.7
500006,43,69,6/14/2023 5:17:52.3
500006,45,72,6/14/2023 5:17:54.5
500008,42,68,6/14/2023 5:18:01.2
500008,35,56,6/14/2023 5:18:28.1
500008,36,58,6/14/2023 5:18:46.0
500006,35,56,6/14/2023 5:18:50.2
500006,35,56,6/14/2023 5:18:52.4
500006,35,56,6/14/2023 5:18:53.3
500008,34,55,6/14/2023 5:18:59.0
500006,42,68,6/14/2023 5:19:11.7
500006,55,89,6/14/2023 5:19:12.7
500008,45,72,6/14/2023 5:19:13.7
500008,43,69,6/14/2023 5:19:28.2
500006,35,56,6/14/2023 5:19:43.1
500008,47,76,6/14/2023 5:19:45.1
500006,55,89,6/14/2023 5:19:46.6
500006,42,68,6/14/2023 5:19:47.2
500006,49,79,6/14/2023 5:19:51.9
500006,38,61,6/14/2023 5:20:12.7
500006,58,93,6/14/2023 5:20:28.4
500006,53,85,6/14/2023 5:20:42.3
500008,51,82,6/14/2023 5:20:58.7
500008,49,79,6/14/2023 5:21:05.4
500008,42,68,6/14/2023 5:21:06.4
500006,44,71,6/14/2023 5:21:11.2
500008,38,61,6/14/2023 5:21:18.6
500006,44,71,6/14/2023 5:21:19.0
500006,53,85,6/14/2023 5:21:20.6
500006,48,77,6/14/2023 5:21:25.7
500006,42,68,6/14/2023 5:21:44.7
500006,48,77,6/14/2023 5:21:53.2
500008,41,66,6/14/2023 5:21:53.6
500008,42,68,6/14/2023 5:21:55.8
500006,45,72,6/14/2023 5:21:58.0
500006,42,68,6/14/2023 5:22:09.5
500006,46,74,6/14/2023 5:22:18.5
500006,45,72,6/14/2023 5:22:24.1
500008,47,76,6/14/2023 5:22:49.1
500008,49,79,6/14/2023 5:22:52.7
500006,42,68,6/14/2023 5:23:04.6
500008,43,69,6/14/2023 5:23:14.8
500006,48,77,6/14/2023 5:23:17.5
500006,48,77,6/14/2023 5:23:19.1
500006,55,89,6/14/2023 5:23:44.1
500006,60,97,6/14/2023 5:23:50.2
500006,38,61,6/14/2023 5:23:58.9
500008,29,47,6/14/2023 5:23:59.1
500008,38,61,6/14/2023 5:24:02.0
500006,50,80,6/14/2023 5:24:15.5
500006,46,74,6/14/2023 5:24:18.2
500006,46,74,6/14/2023 5:24:21.4
500006,35,56,6/14/2023 5:25:00.3
500006,37,60,6/14/2023 5:25:16.9
500006,42,68,6/14/2023 5:25:19.7
500006,42,68,6/14/2023 5:25:56.8
500006,40,64,6/14/2023 5:26:11.6
500006,45,72,6/14/2023 5:26:15.5
500006,40,64,6/14/2023 5:26:16.8
500006,44,71,6/14/2023 5:26:28.6
500006,48,77,6/14/2023 5:26:29.5
500006,42,68,6/14/2023 5:26:38.4
500008,18,29,6/14/2023 5:26:39.0
500008,39,63,6/14/2023 5:26:41.9
500008,38,61,6/14/2023 5:26:43.5
500008,39,63,6/14/2023 5:26:45.3
500008,36,58,6/14/2023 5:26:50.3
500008,35,56,6/14/2023 5:26:51.7
500006,53,85,6/14/2023 5:26:53.0
500006,55,89,6/14/2023 5:26:55.0
500006,48,77,6/14/2023 5:26:57.7
500006,41,66,6/14/2023 5:27:45.6
500006,49,79,6/14/2023 5:27:45.9
500006,41,66,6/14/2023 5:27:50.1
500008,37,60,6/14/2023 5:27:54.5
500006,54,87,6/14/2023 5:27:55.8
500008,40,64,6/14/2023 5:27:56.4
500008,44,71,6/14/2023 5:28:02.2
500006,40,64,6/14/2023 5:28:04.5
500008,14,23,6/14/2023 5:28:12.6
500006,45,72,6/14/2023 5:28:16.3
500006,41,66,6/14/2023 5:28:39.1
500008,30,48,6/14/2023 5:28:42.8
500006,43,69,6/14/2023 5:29:02.6
500008,46,74,6/14/2023 5:29:14.8
500006,40,64,6/14/2023 5:29:26.1
500006,33,53,6/14/2023 5:29:37.1
500006,55,89,6/14/2023 5:29:37.7
500008,35,56,6/14/2023 5:29:52.4
500006,45,72,6/14/2023 5:30:01.6
500006,42,68,6/14/2023 5:30:04.4
500008,41,66,6/14/2023 5:30:28.8
500006,45,72,6/14/2023 5:30:43.1
500008,37,60,6/14/2023 5:30:44.3
500006,41,66,6/14/2023 5:30:49.7
500008,29,47,6/14/2023 5:30:50.6
500006,47,76,6/14/2023 5:30:54.4
500006,42,68,6/14/2023 5:30:56.3
500006,34,55,6/14/2023 5:31:22.4
500006,50,80,6/14/2023 5:31:48.9
500006,69,111,6/14/2023 5:31:49.3
500006,64,103,6/14/2023 5:31:50.0
500008,41,66,6/14/2023 5:32:03.4
500008,28,45,6/14/2023 5:32:16.0
500006,25,40,6/14/2023 5:32:18.6
500006,40,64,6/14/2023 5:32:29.4
500006,55,89,6/14/2023 5:32:36.3
500008,54,87,6/14/2023 5:32:37.1
500008,45,72,6/14/2023 5:32:43.1
500006,42,68,6/14/2023 5:32:44.1
500006,35,56,6/14/2023 5:32:47.1
500006,46,74,6/14/2023 5:33:12.2
500008,24,39,6/14/2023 5:33:15.5
500006,44,71,6/14/2023 5:33:23.4
500006,39,63,6/14/2023 5:33:26.8
500006,50,80,6/14/2023 5:33:27.2
500008,43,69,6/14/2023 5:33:30.6
500006,41,66,6/14/2023 5:33:31.8
500008,48,77,6/14/2023 5:33:33.6
500006,48,77,6/14/2023 5:33:54.2
500006,70,113,6/14/2023 5:33:56.5
500006,55,89,6/14/2023 5:34:48.7
500006,47,76,6/14/2023 5:34:50.0
500006,42,68,6/14/2023 5:34:58.5
500006,53,85,6/14/2023 5:35:02.6
500006,49,79,6/14/2023 5:35:08.9
500006,44,71,6/14/2023 5:35:28.0
500006,48,77,6/14/2023 5:35:33.5
500006,40,64,6/14/2023 5:35:34.9
500008,45,72,6/14/2023 5:35:37.0
500006,49,79,6/14/2023 5:35:44.2
500008,42,68,6/14/2023 5:35:52.1
500006,47,76,6/14/2023 5:35:57.1
500006,44,71,6/14/2023 5:36:01.4
500006,55,89,6/14/2023 5:36:05.1
500006,48,77,6/14/2023 5:36:13.0
500008,50,80,6/14/2023 5:36:24.2
500006,46,74,6/14/2023 5:36:26.7
500008,42,68,6/14/2023 5:36:31.5
500006,47,76,6/14/2023 5:36:33.9
500006,53,85,6/14/2023 5:36:42.0
500006,47,76,6/14/2023 5:36:49.5
500006,36,58,6/14/2023 5:36:49.8
500008,50,80,6/14/2023 5:37:19.1
500006,47,76,6/14/2023 5:37:26.4
500006,40,64,6/14/2023 5:37:43.9
500008,49,79,6/14/2023 5:38:01.9
500006,33,53,6/14/2023 5:38:04.6
500006,44,71,6/14/2023 5:38:11.9
500008,48,77,6/14/2023 5:38:12.2
500006,51,82,6/14/2023 5:38:29.1
500006,49,79,6/14/2023 5:38:38.0
500006,38,61,6/14/2023 5:38:39.3
500006,34,55,6/14/2023 5:39:08.5
500006,29,47,6/14/2023 5:39:10.7
500006,27,43,6/14/2023 5:39:22.2
500006,23,37,6/14/2023 5:39:25.0
500008,46,74,6/14/2023 5:39:32.2
500006,46,74,6/14/2023 5:39:33.4
500008,46,74,6/14/2023 5:39:34.1
500006,52,84,6/14/2023 5:39:38.3
500008,53,85,6/14/2023 5:39:38.3
500006,40,64,6/14/2023 5:40:02.8
500006,41,66,6/14/2023 5:40:24.0
500006,46,74,6/14/2023 5:40:44.3
500008,48,77,6/14/2023 5:41:14.0
500006,41,66,6/14/2023 5:41:29.7
500008,55,89,6/14/2023 5:41:30.4
500008,17,27,6/14/2023 5:41:30.5
500006,44,71,6/14/2023 5:41:31.7
500006,38,61,6/14/2023 5:41:40.9
500008,42,68,6/14/2023 5:41:47.6
500006,39,63,6/14/2023 5:42:03.3
500006,48,77,6/14/2023 5:42:03.7
500008,38,61,6/14/2023 5:42:06.3
500008,28,45,6/14/2023 5:42:08.2
500006,38,61,6/14/2023 5:42:11.3
500008,45,72,6/14/2023 5:42:34.7
500008,39,63,6/14/2023 5:42:48.8
500006,45,72,6/14/2023 5:42:59.0
500008,43,69,6/14/2023 5:43:01.9
500008,52,84,6/14/2023 5:43:04.1
500006,46,74,6/14/2023 5:43:23.5
500008,43,69,6/14/2023 5:43:29.3
500008,48,77,6/14/2023 5:43:35.7
500006,55,89,6/14/2023 5:43:35.8
500008,41,66,6/14/2023 5:43:48.4
500006,49,79,6/14/2023 5:43:58.8
500006,45,72,6/14/2023 5:44:07.4
500008,49,79,6/14/2023 5:44:10.1
500006,47,76,6/14/2023 5:44:10.3
500008,59,95,6/14/2023 5:44:15.0
500008,41,66,6/14/2023 5:44:22.0
500006,40,64,6/14/2023 5:44:23.8
500008,42,68,6/14/2023 5:44:27.0
500008,34,55,6/14/2023 5:44:36.7
500006,39,63,6/14/2023 5:44:52.5
500006,50,80,6/14/2023 5:45:00.3
500006,52,84,6/14/2023 5:45:11.8
500006,48,77,6/14/2023 5:45:20.9
500006,46,74,6/14/2023 5:45:29.1
500006,50,80,6/14/2023 5:45:42.5
500008,43,69,6/14/2023 5:45:43.9
500006,51,82,6/14/2023 5:45:47.2
500006,46,74,6/14/2023 5:45:56.0
500006,46,74,6/14/2023 5:46:07.6
500006,44,71,6/14/2023 5:46:09.8
500006,58,93,6/14/2023 5:46:16.1
500006,43,69,6/14/2023 5:46:28.1
500006,35,56,6/14/2023 5:46:28.5
500006,41,66,6/14/2023 5:46:31.9
500008,45,72,6/14/2023 5:46:44.7
500006,41,66,6/14/2023 5:46:47.0
500008,33,53,6/14/2023 5:46:48.5
500006,38,61,6/14/2023 5:46:48.8
500006,50,80,6/14/2023 5:46:56.0
500008,24,39,6/14/2023 5:47:05.2
500008,33,53,6/14/2023 5:47:38.2
500008,36,58,6/14/2023 5:47:39.0
500008,39,63,6/14/2023 5:47:45.5
500008,32,51,6/14/2023 5:47:48.3
500008,32,51,6/14/2023 5:47:49.5
500008,29,47,6/14/2023 5:47:50.4
500008,49,79,6/14/2023 5:47:50.7
500006,35,56,6/14/2023 5:47:51.4
500008,29,47,6/14/2023 5:47:52.4
500008,32,51,6/14/2023 5:47:52.7
500008,54,87,6/14/2023 5:47:54.1
500008,27,43,6/14/2023 5:47:56.6
500008,32,51,6/14/2023 5:47:58.8
500006,34,55,6/14/2023 5:48:09.1
500006,46,74,6/14/2023 5:48:15.4
500006,34,55,6/14/2023 5:48:49.8
500006,31,50,6/14/2023 5:48:51.6
500006,45,72,6/14/2023 5:48:57.8
500008,47,76,6/14/2023 5:49:18.8
500008,28,45,6/14/2023 5:49:20.7
500006,35,56,6/14/2023 5:49:34.4
500006,55,89,6/14/2023 5:49:44.8
500006,46,74,6/14/2023 5:49:46.8
500006,42,68,6/14/2023 5:49:49.5
500008,3,5,6/14/2023 5:49:57.0
500006,53,85,6/14/2023 5:50:11.2
500006,42,68,6/14/2023 5:50:13.2
500006,55,89,6/14/2023 5:50:25.9
500008,34,55,6/14/2023 5:50:38.9
500008,48,77,6/14/2023 5:51:01.2
500008,44,71,6/14/2023 5:51:10.9
500006,49,79,6/14/2023 5:51:12.2
500008,40,64,6/14/2023 5:51:12.3
500006,45,72,6/14/2023 5:51:25.1
500006,47,76,6/14/2023 5:51:33.9
500008,32,51,6/14/2023 5:51:48.8
500008,36,58,6/14/2023 5:51:50.8
500008,30,48,6/14/2023 5:51:53.0
500008,51,82,6/14/2023 5:52:10.3
500006,29,47,6/14/2023 5:52:14.8
500008,42,68,6/14/2023 5:52:15.3
500008,36,58,6/14/2023 5:52:16.1
500006,46,74,6/14/2023 5:52:23.6
500006,34,55,6/14/2023 5:52:29.3
500008,55,89,6/14/2023 5:52:43.0
500006,35,56,6/14/2023 5:52:55.4
500006,36,58,6/14/2023 5:53:00.2
500006,49,79,6/14/2023 5:53:20.4
500006,35,56,6/14/2023 5:53:25.1
500006,21,34,6/14/2023 5:53:32.5
500006,30,48,6/14/2023 5:53:35.0
500006,22,35,6/14/2023 5:53:37.7
500006,19,31,6/14/2023 5:53:42.4
500008,43,69,6/14/2023 5:53:45.6
500006,9,14,6/14/2023 5:53:55.0
500008,37,60,6/14/2023 5:53:58.5
500008,33,53,6/14/2023 5:54:31.2
500006,47,76,6/14/2023 5:54:45.6
500006,55,89,6/14/2023 5:54:48.1
500008,36,58,6/14/2023 5:54:55.5
500008,7,11,6/14/2023 5:54:56.9
500006,60,97,6/14/2023 5:55:08.4
500006,30,48,6/14/2023 5:55:16.8
500006,48,77,6/14/2023 5:55:31.6
500008,27,43,6/14/2023 5:55:37.9
500006,39,63,6/14/2023 5:55:44.5
500008,35,56,6/14/2023 5:56:22.5
500006,55,89,6/14/2023 5:56:39.9
500006,44,71,6/14/2023 5:56:43.4
500008,41,66,6/14/2023 5:56:58.0
500006,45,72,6/14/2023 5:57:03.3
500008,33,53,6/14/2023 5:57:03.4
500006,37,60,6/14/2023 5:57:05.5
500008,34,55,6/14/2023 5:57:05.8
500006,36,58,6/14/2023 5:57:07.9
500006,42,68,6/14/2023 5:57:13.1
500006,41,66,6/14/2023 5:57:15.9
500006,52,84,6/14/2023 5:57:26.0
500008,43,69,6/14/2023 5:57:43.2
500008,34,55,6/14/2023 5:57:45.6
500006,37,60,6/14/2023 5:57:47.1
500008,33,53,6/14/2023 5:57:48.2
500006,50,80,6/14/2023 5:57:52.0
500006,42,68,6/14/2023 5:57:57.1
500006,44,71,6/14/2023 5:58:00.5
500006,41,66,6/14/2023 5:58:12.4
500008,37,60,6/14/2023 5:58:25.8
500008,40,64,6/14/2023 5:59:16.4
500008,30,48,6/14/2023 5:59:17.5
500008,38,61,6/14/2023 5:59:21.5
500008,34,55,6/14/2023 5:59:25.7
500006,43,69,6/14/2023 5:59:28.4
500006,49,79,6/14/2023 5:59:29.4
500006,46,74,6/14/2023 5:59:34.1
500008,47,76,6/14/2023 5:59:35.6
500006,47,76,6/14/2023 5:59:36.2
500008,45,72,6/14/2023 5:59:38.3
500006,46,74,6/14/2023 5:59:57.2
500006,51,82,6/14/2023 5:59:58.0
500006,46,74,6/14/2023 6:00:02.4
500008,39,63,6/14/2023 6:00:11.0
500008,47,76,6/14/2023 6:00:12.2
500008,7,11,6/14/2023 6:00:17.0
500006,41,66,6/14/2023 6:00:19.5
500008,32,51,6/14/2023 6:00:27.0
500006,45,72,6/14/2023 6:00:30.7
500008,46,74,6/14/2023 6:00:32.0
500008,50,80,6/14/2023 6:00:36.1
500008,52,84,6/14/2023 6:00:37.8
500008,48,77,6/14/2023 6:01:00.8
500008,41,66,6/14/2023 6:01:04.4
500006,32,51,6/14/2023 6:01:23.0
500008,36,58,6/14/2023 6:01:31.4
500006,35,56,6/14/2023 6:01:32.3
500008,44,71,6/14/2023 6:01:35.6
500008,34,55,6/14/2023 6:01:38.7
500008,39,63,6/14/2023 6:01:42.7
500006,47,76,6/14/2023 6:01:45.5
500006,38,61,6/14/2023 6:01:56.6
500006,46,74,6/14/2023 6:02:22.1
500008,40,64,6/14/2023 6:02:23.0
500006,42,68,6/14/2023 6:02:28.8
500008,39,63,6/14/2023 6:02:40.3
500008,46,74,6/14/2023 6:03:33.1
500008,40,64,6/14/2023 6:03:33.6
500006,52,84,6/14/2023 6:03:35.2
500006,48,77,6/14/2023 6:03:36.7
500006,40,64,6/14/2023 6:03:42.6
500008,34,55,6/14/2023 6:04:00.1
500008,32,51,6/14/2023 6:04:01.3
500006,36,58,6/14/2023 6:04:08.8
500006,38,61,6/14/2023 6:04:24.5
500008,42,68,6/14/2023 6:04:31.7
500006,43,69,6/14/2023 6:04:33.4
500006,41,66,6/14/2023 6:04:35.5
500008,41,66,6/14/2023 6:04:35.9
500006,37,60,6/14/2023 6:04:39.3
500006,55,89,6/14/2023 6:04:43.1
500006,31,50,6/14/2023 6:05:35.7
500006,47,76,6/14/2023 6:05:36.5
500008,47,76,6/14/2023 6:05:41.5
500008,49,79,6/14/2023 6:05:43.0
500006,49,79,6/14/2023 6:05:46.4
500008,43,69,6/14/2023 6:05:48.7
500006,41,66,6/14/2023 6:05:48.9
500008,46,74,6/14/2023 6:05:49.7
500006,47,76,6/14/2023 6:06:03.9
500008,54,87,6/14/2023 6:06:20.6
500006,36,58,6/14/2023 6:06:38.2
500008,46,74,6/14/2023 6:06:40.7
500006,48,77,6/14/2023 6:07:41.0
500008,44,71,6/14/2023 6:07:48.7
500008,54,87,6/14/2023 6:07:56.8
500006,55,89,6/14/2023 6:07:57.6
500006,47,76,6/14/2023 6:07:59.3
500006,48,77,6/14/2023 6:08:08.3
500006,27,43,6/14/2023 6:08:21.0
500006,46,74,6/14/2023 6:08:26.9
500008,31,50,6/14/2023 6:08:52.8
500008,45,72,6/14/2023 6:08:53.6
500008,44,71,6/14/2023 6:09:00.0
500006,42,68,6/14/2023 6:09:15.7
500006,42,68,6/14/2023 6:09:16.7
500008,40,64,6/14/2023 6:09:30.1
500008,41,66,6/14/2023 6:09:32.6
500008,40,64,6/14/2023 6:09:51.7
500006,37,60,6/14/2023 6:09:59.5
