SignalIdentifier,Timestamp,EventCode,EventParam
7115,4/17/2023 8:14:27.5,82,2
7115,4/17/2023 8:14:29.2,82,2
7115,4/17/2023 8:14:29.4,82,2
7115,4/17/2023 8:14:30.2,82,2
7115,4/17/2023 8:14:30.9,82,2
7115,4/17/2023 8:14:35.4,82,2
7115,4/17/2023 8:14:36.3,82,2
7115,4/17/2023 8:14:38.0,82,2
7115,4/17/2023 8:14:41.4,82,2
7115,4/17/2023 8:14:41.7,82,2
7115,4/17/2023 8:14:41.9,82,2
7115,4/17/2023 8:14:43.8,82,2
7115,4/17/2023 8:14:44.0,82,2
7115,4/17/2023 8:14:46.9,82,2
7115,4/17/2023 8:14:58.8,82,2
7115,4/17/2023 8:14:59.1,82,2
7115,4/17/2023 8:15:00.1,82,2
7115,4/17/2023 8:15:00.4,82,2
7115,4/17/2023 8:15:00.7,82,2
7115,4/17/2023 8:15:01.0,82,2
7115,4/17/2023 8:15:01.7,82,2
7115,4/17/2023 8:15:02.3,82,2
7115,4/17/2023 8:15:04.7,82,2
7115,4/17/2023 8:15:05.3,82,2
7115,4/17/2023 8:15:09.6,82,2
7115,4/17/2023 8:15:09.9,82,2
7115,4/17/2023 8:15:11.6,82,2
7115,4/17/2023 8:15:11.8,82,2
7115,4/17/2023 8:15:12.1,82,2
7115,4/17/2023 8:15:13.8,82,2
7115,4/17/2023 8:15:14.2,82,2
7115,4/17/2023 8:15:14.7,82,2
7115,4/17/2023 8:15:16.1,82,2
7115,4/17/2023 8:15:17.2,82,2
7115,4/17/2023 8:15:17.9,82,2
7115,4/17/2023 8:15:18.5,82,2
7115,4/17/2023 8:15:21.4,82,2
7115,4/17/2023 8:15:21.8,82,2
7115,4/17/2023 8:15:23.7,82,2
7115,4/17/2023 8:15:25.0,82,2
7115,4/17/2023 8:15:25.5,82,2
7115,4/17/2023 8:15:26.1,82,2
7115,4/17/2023 8:15:26.9,82,2
7115,4/17/2023 8:15:27.2,82,2
7115,4/17/2023 8:15:27.5,82,2
7115,4/17/2023 8:15:29.1,82,2
7115,4/17/2023 8:15:30.3,82,2
7115,4/17/2023 8:15:30.7,82,2
7115,4/17/2023 8:15:30.9,82,2
7115,4/17/2023 8:15:31.8,82,2
7115,4/17/2023 8:15:32.9,82,2
7115,4/17/2023 8:15:33.7,82,2
7115,4/17/2023 8:15:35.7,82,2
7115,4/17/2023 8:15:36.4,82,2
7115,4/17/2023 8:15:36.7,82,2
7115,4/17/2023 8:15:38.1,82,2
7115,4/17/2023 8:15:38.3,82,2
7115,4/17/2023 8:15:40.2,82,2
